participant_id,trial_id,group,complexity,true_condition,ai_diagnosis,user_decision,ai_correct,user_correct,confidence,uncertainty,misunderstanding_detected,misunderstanding_type,intervention_type,helpfulness,understanding_improved,mental_model_accuracy,decision_time,confusion_level
control_expert_3,18,control,medium,Chronic Obstructive Pulmonary Disease,Chronic Obstructive Pulmonary Disease,Chronic Obstructive Pulmonary Disease,True,True,0.81262423605773,low,False,,standard,7.826944413669054,True,0.7955827165772236,7.937052904477657,1.3393404839676533
control_expert_3,6,control,simple,Heart Failure,Heart Failure,Heart Failure,True,True,0.6659966574591363,medium,False,,standard,7.37744216424212,True,0.7955827165772236,5.905235409428144,1.9856778272466011
control_expert_3,44,control,complex,Osteoporosis,Rheumatoid Arthritis,Rheumatoid Arthritis,False,False,0.603523797187687,high,False,,standard,7.199725518674681,True,0.7955827165772236,10.863987332006847,2.4279900656945825
control_expert_3,4,control,simple,Parkinson's Disease,Multiple Sclerosis,Parkinson's Disease,False,True,0.5827022012965886,high,False,,standard,7.478177279425679,True,0.7955827165772236,5.674679099555155,1.0034991686473231
control_expert_3,40,control,complex,Heart Failure,Heart Failure,Heart Failure,True,True,0.7868446481634891,medium,False,,standard,7.907203011750859,True,0.7955827165772236,12.485532661416524,1.8469134649563341
control_expert_3,49,control,complex,Diabetes Type 2,Diabetes Type 2,Diabetes Type 2,True,True,0.593018631445259,high,False,,standard,7.053483740620841,True,0.7955827165772236,10.05433915298611,1.5042156731947285
control_expert_3,11,control,simple,Parkinson's Disease,Parkinson's Disease,Parkinson's Disease,True,True,0.5737782881510078,high,False,,standard,7.837231558391252,True,0.7955827165772236,7.646565551487606,2.6514080393661645
control_expert_3,20,control,medium,Diabetes Type 2,Diabetes Type 2,Diabetes Type 2,True,True,0.7995619242602452,medium,False,,standard,7.230361615032875,True,0.7955827165772236,8.78539661750141,1.3242582259110722
control_expert_3,7,control,simple,Heart Failure,Heart Failure,Heart Failure,True,True,0.7122892547834259,medium,False,,standard,7.741583858337286,True,0.7955827165772236,5.2671467825135165,2.059814893204389
control_expert_4,62,control,complex,Parkinson's Disease,Parkinson's Disease,Parkinson's Disease,True,True,0.8315482940170282,low,False,,standard,7.373097414119986,True,0.7855444307623679,40.643248238972994,1.9410843589030866
control_expert_4,17,control,medium,Asthma,Asthma,Asthma,True,True,0.5696917038892779,high,False,,standard,7.358641983961685,True,0.7855444307623679,30.600955907225856,2.2520159459048044
control_expert_4,12,control,simple,Parkinson's Disease,Parkinson's Disease,Multiple Sclerosis,True,False,0.7513294880604353,medium,False,,standard,7.892052333975404,True,0.7855444307623679,19.26185214599796,1.7943181470907574
control_expert_4,37,control,complex,Heart Failure,Heart Failure,Heart Failure,True,True,0.6475309675411715,high,False,,standard,7.819931688448109,True,0.7855444307623679,41.247019644863755,1.6804134881343267
control_expert_4,21,control,medium,Diabetes Type 2,Diabetes Type 2,Diabetes Type 2,True,True,0.698770935773759,medium,False,,standard,7.843680916103973,True,0.7855444307623679,26.42793435378986,1.1332869353470256
control_expert_4,45,control,complex,Parkinson's Disease,Parkinson's Disease,Parkinson's Disease,True,True,0.8261614508859045,low,False,,standard,7.201531768515807,True,0.7855444307623679,37.059795303894674,1.4559557591712955
control_expert_4,41,control,complex,Heart Failure,Heart Failure,Heart Failure,True,True,0.5766581799235144,high,False,,standard,7.2781465153485,True,0.7855444307623679,36.580419410754125,1.4260406160946373
control_expert_4,50,control,complex,Diabetes Type 2,Diabetes Type 2,Diabetes Type 2,True,True,0.6630187845720292,medium,False,,standard,7.781768564265933,True,0.7855444307623679,33.53039857854816,2.5003579104032028
control_expert_4,22,control,medium,Asthma,Asthma,Asthma,True,True,0.6460296299191074,high,False,,standard,3.7371022596681382,False,0.7855444307623679,29.742752476973802,2.8938152499748773
control_expert_4,30,control,medium,Chronic Kidney Disease,Chronic Kidney Disease,Chronic Kidney Disease,True,True,0.7087143528743745,medium,False,,standard,2.083943156504141,False,0.7855444307623679,21.280947038065687,1.9668457564025268
control_expert_4,2,control,simple,Pneumonia,Pneumonia,Pneumonia,True,True,0.6179285281952784,high,False,,standard,7.792051443421355,True,0.7855444307623679,19.05289923581885,1.6122554978535129
control_expert_4,42,control,complex,Heart Failure,Chronic Kidney Disease,Chronic Kidney Disease,False,False,0.5945732156858237,high,False,,standard,7.624554436098558,True,0.7855444307623679,33.26624362233646,2.2717691023353983
control_expert_4,24,control,medium,Osteoporosis,Osteoporosis,Osteoporosis,True,True,0.8287570953858824,low,False,,standard,7.693733589845692,True,0.7855444307623679,18.038372585710718,0.8940175153540026
control_expert_4,36,control,complex,Diabetes Type 2,Diabetes Type 2,Diabetes Type 2,True,True,0.6679173279950505,medium,False,,standard,1.0902885662043498,False,0.7855444307623679,27.190792210817953,2.006849398991785
control_expert_4,35,control,medium,Parkinson's Disease,Parkinson's Disease,Parkinson's Disease,True,True,0.8007172447612194,low,False,,standard,7.88617809732339,True,0.7855444307623679,17.223017641490458,1.7810545878743678
control_expert_4,55,control,complex,Chronic Kidney Disease,Chronic Kidney Disease,Chronic Kidney Disease,True,True,0.7110751034963594,medium,False,,standard,3.780380521269495,False,0.7855444307623679,29.769931077342303,2.5111518694472528
control_expert_4,13,control,simple,Asthma,Asthma,Asthma,True,True,0.8428156898749137,low,False,,standard,7.807477616674784,True,0.7855444307623679,15.356285726259296,0.5310397826677884
control_expert_4,59,control,complex,Osteoporosis,Rheumatoid Arthritis,Rheumatoid Arthritis,False,False,0.626156840756491,high,False,,standard,1.670688952986556,False,0.7855444307623679,27.327793540830044,2.201190389760055
control_expert_4,58,control,complex,Heart Failure,Heart Failure,Heart Failure,True,True,0.7976639796384556,medium,False,,standard,7.88999406327021,True,0.7855444307623679,31.992904588370365,2.2749541271934186
control_expert_4,61,control,complex,Rheumatoid Arthritis,Osteoporosis,Rheumatoid Arthritis,False,True,0.7373528559533681,medium,False,,standard,7.9983351369743,True,0.7855444307623679,22.665858904985903,0.8819445257107876
control_expert_4,16,control,medium,Asthma,Asthma,Asthma,True,True,0.565384253952277,high,False,,standard,7.197477178730851,True,0.7855444307623679,23.73281915745946,2.3902878467496143
control_expert_4,47,control,complex,Rheumatoid Arthritis,Osteoporosis,Rheumatoid Arthritis,False,True,0.5474560272082617,high,False,,standard,7.667615796663056,True,0.7855444307623679,24.00319090384773,0.9326188688129309
control_expert_4,52,control,complex,Asthma,Asthma,Asthma,True,True,0.849260994759603,low,False,,standard,7.003896378789924,True,0.7855444307623679,18.175687393615778,1.37148603381393
control_expert_4,63,control,complex,Osteoporosis,Osteoporosis,Osteoporosis,True,True,0.6531868051011894,medium,False,,standard,7.044427510303199,True,0.7855444307623679,20.826008427549134,1.1348535552070076
control_expert_4,31,control,medium,Rheumatoid Arthritis,Rheumatoid Arthritis,Rheumatoid Arthritis,True,True,0.7801563270917665,medium,False,,standard,2.2840447293329085,False,0.7855444307623679,15.681138597548518,2.513412087723741
control_expert_4,9,control,simple,Osteoporosis,Osteoporosis,Osteoporosis,True,True,0.7543113720463787,medium,False,,standard,7.606476256448302,True,0.7855444307623679,15.132916023720226,2.3706894128124603
control_expert_4,51,control,complex,Diabetes Type 2,Diabetes Type 2,Diabetes Type 2,True,True,0.6606377380368773,medium,False,,standard,7.250020044942444,True,0.7855444307623679,20.391647723353053,1.633048035777276
control_expert_4,5,control,simple,Parkinson's Disease,Parkinson's Disease,Parkinson's Disease,True,True,0.7510981521132631,medium,False,,standard,7.983613148941856,True,0.7855444307623679,11.444819158031411,2.5464855638381554
control_expert_4,25,control,medium,Asthma,Asthma,Asthma,True,True,0.7337109372607544,medium,False,,standard,7.185455978230591,True,0.7855444307623679,19.666468052942182,1.158989273969835
control_expert_4,65,control,complex,Chronic Kidney Disease,Chronic Kidney Disease,Chronic Kidney Disease,True,True,0.6267283421174994,high,False,,standard,7.669430641198465,True,0.7855444307623679,23.52274717847182,1.6429063655537004
control_expert_4,10,control,simple,Chronic Obstructive Pulmonary Disease,Asthma,Asthma,False,False,0.5123772204804624,high,False,,standard,7.8669719462792145,True,0.7855444307623679,12.736579999345887,2.2644842172776563
control_expert_4,48,control,complex,Heart Failure,Pneumonia,Pneumonia,False,False,0.5462812666598986,high,False,,standard,7.248144860722155,True,0.7855444307623679,23.717039472114994,2.2065195925894114
control_expert_4,1,control,simple,Heart Failure,Heart Failure,Heart Failure,True,True,0.7142810474926429,medium,False,,standard,7.746461807252834,True,0.7855444307623679,9.993750800781251,1.0807751740821663
control_expert_4,60,control,complex,Chronic Kidney Disease,Chronic Kidney Disease,Chronic Kidney Disease,True,True,0.7532020189949187,medium,False,,standard,7.428027951732866,True,0.7855444307623679,16.2495506578768,1.3647539658728183
control_expert_4,26,control,medium,Asthma,Asthma,Asthma,True,True,0.6364856287814357,high,False,,standard,7.886587173205141,True,0.7855444307623679,15.19194031352719,1.918598339988558
control_expert_4,15,control,simple,Osteoporosis,Osteoporosis,Osteoporosis,True,True,0.8341533568353477,low,False,,standard,7.911778578727924,True,0.7855444307623679,7.335904370944908,1.2854986920505287
control_expert_4,3,control,simple,Parkinson's Disease,Parkinson's Disease,Parkinson's Disease,True,True,0.726843553050373,medium,False,,standard,7.626775896801266,True,0.7855444307623679,7.879319381086335,0.5749976513532746
control_expert_4,64,control,complex,Diabetes Type 2,Diabetes Type 2,Diabetes Type 2,True,True,0.6683856458056426,medium,False,,standard,7.053863498373252,True,0.7855444307623679,19.97771143875446,2.3991623067906467
control_expert_4,34,control,medium,Pneumonia,Pneumonia,Pneumonia,True,True,0.8390027512390403,low,False,,standard,1.634836720090091,False,0.7855444307623679,11.063495991228434,0.9193410365027663
control_expert_4,53,control,complex,Asthma,Asthma,Asthma,True,True,0.7655285277519862,medium,False,,standard,7.446139989351746,True,0.7855444307623679,17.3133611504161,2.560990400149646
control_expert_4,38,control,complex,Diabetes Type 2,Chronic Kidney Disease,Diabetes Type 2,False,True,0.7076596511260406,medium,False,,standard,7.1962433154742165,True,0.7855444307623679,19.976087125925673,2.63399340603734
control_expert_4,19,control,medium,Rheumatoid Arthritis,Rheumatoid Arthritis,Rheumatoid Arthritis,True,True,0.559743662023713,high,False,,standard,7.230210127528046,True,0.7855444307623679,11.853241457136344,2.737348855028986
control_expert_4,46,control,complex,Chronic Obstructive Pulmonary Disease,Pneumonia,Pneumonia,False,False,0.5935361347863408,high,False,,standard,7.770615914703706,True,0.7855444307623679,17.775870379139697,2.9033586230604067
control_expert_4,54,control,complex,Heart Failure,Heart Failure,Heart Failure,True,True,0.7213172795173743,medium,False,,standard,7.862089055766495,True,0.7855444307623679,12.358209480969517,2.389109193743522
control_expert_4,23,control,medium,Parkinson's Disease,Parkinson's Disease,Parkinson's Disease,True,True,0.6973603179211505,medium,False,,standard,7.8705632171905435,True,0.7855444307623679,10.131382909702362,2.0951583720990525
control_expert_4,8,control,simple,Heart Failure,Heart Failure,Heart Failure,True,True,0.7874010982050793,medium,False,,standard,7.866972389765297,True,0.7855444307623679,8.56232949853298,0.732103077611342
control_expert_4,33,control,medium,Asthma,Asthma,Asthma,True,True,0.610869154916077,high,False,,standard,1.2706773231137434,False,0.7855444307623679,12.298097397516356,1.2500730379330298
control_expert_4,14,control,simple,Asthma,Asthma,Asthma,True,True,0.8304597342092803,low,False,,standard,7.025219781398517,True,0.7855444307623679,8.079998414822963,0.6623754467622467
control_expert_4,57,control,complex,Multiple Sclerosis,Parkinson's Disease,Multiple Sclerosis,False,True,0.5252260636768538,high,False,,standard,7.9764470663581655,True,0.7855444307623679,17.233849640169616,1.6446410666837585
control_expert_4,27,control,medium,Pneumonia,Pneumonia,Pneumonia,True,True,0.6387536487691025,high,False,,standard,2.8939091968959105,False,0.7855444307623679,12.855799748104781,2.8890542215059494
control_expert_4,56,control,complex,Chronic Kidney Disease,Diabetes Type 2,Chronic Kidney Disease,False,True,0.5,high,False,,standard,7.75945519349113,True,0.7855444307623679,14.13878011036579,2.0768850039408155
control_expert_4,39,control,complex,Heart Failure,Heart Failure,Heart Failure,True,True,0.8202116181701589,low,False,,standard,7.915315388064565,True,0.7855444307623679,13.29850453971772,0.6708758504121468
control_expert_4,32,control,medium,Heart Failure,Heart Failure,Heart Failure,True,True,0.6896818218512482,medium,False,,standard,7.360281823198876,True,0.7855444307623679,12.289428450376878,1.8425197443029744
control_expert_4,28,control,medium,Multiple Sclerosis,Multiple Sclerosis,Multiple Sclerosis,True,True,0.6376504882015966,high,False,,standard,7.338252362367938,True,0.7855444307623679,9.945825757883458,2.33180450667599
control_expert_4,43,control,complex,Chronic Kidney Disease,Chronic Kidney Disease,Chronic Kidney Disease,True,True,0.5749219328488341,high,False,,standard,7.5325429742952,True,0.7855444307623679,15.746675655092941,1.9454675836378699
control_expert_4,29,control,medium,Heart Failure,Heart Failure,Heart Failure,True,True,0.7893491699723737,medium,False,,standard,7.16504677513731,True,0.7855444307623679,8.555236868018026,2.6414353874113354
control_expert_4,18,control,medium,Chronic Obstructive Pulmonary Disease,Chronic Obstructive Pulmonary Disease,Chronic Obstructive Pulmonary Disease,True,True,0.7226128653042461,medium,False,,standard,7.278197120650292,True,0.7855444307623679,8.088717026211185,2.453777716228788
control_expert_4,6,control,simple,Heart Failure,Heart Failure,Heart Failure,True,True,0.6064062991514417,high,False,,standard,1.3673557713361721,False,0.7855444307623679,6.859246493546462,1.5845673719101445
control_expert_4,44,control,complex,Osteoporosis,Rheumatoid Arthritis,Rheumatoid Arthritis,False,False,0.6773025258809253,medium,False,,standard,7.834348793115944,True,0.7855444307623679,13.616016389663287,2.259752996717805
control_expert_4,4,control,simple,Parkinson's Disease,Parkinson's Disease,Parkinson's Disease,True,True,0.6672969943248326,medium,False,,standard,7.480169533701643,True,0.7855444307623679,6.768341231485862,1.3501958062416304
control_expert_4,40,control,complex,Heart Failure,Heart Failure,Heart Failure,True,True,0.6951129747431907,medium,False,,standard,2.692706377926065,False,0.7855444307623679,14.156582664430132,2.1850439975823677
control_expert_4,49,control,complex,Diabetes Type 2,Diabetes Type 2,Diabetes Type 2,True,True,0.6346146906746003,high,False,,standard,7.013554600363593,True,0.7855444307623679,13.974792815015341,1.0157474944798721
control_expert_4,11,control,simple,Parkinson's Disease,Parkinson's Disease,Parkinson's Disease,True,True,0.597851176602412,high,False,,standard,7.695427135227315,True,0.7855444307623679,7.161984026176253,2.0570091286252135
control_expert_4,20,control,medium,Diabetes Type 2,Diabetes Type 2,Diabetes Type 2,True,True,0.716796423981766,medium,False,,standard,7.067340623018193,True,0.7855444307623679,8.067468328885523,1.2061253671287648
control_expert_4,7,control,simple,Heart Failure,Heart Failure,Heart Failure,True,True,0.5647372625965911,high,False,,standard,7.36590887954911,True,0.7855444307623679,5.176949471764311,2.9898230169007274
control_expert_5,62,control,complex,Parkinson's Disease,Parkinson's Disease,Parkinson's Disease,True,True,0.5681065873786527,high,False,,standard,7.543216746696157,True,0.8277271189789546,51.055845147368096,0.4486062494420806
control_expert_5,17,control,medium,Asthma,Asthma,Asthma,True,True,0.753522429876262,medium,False,,standard,2.358434134151953,False,0.8277271189789546,33.36379119233449,1.5570189908871017
control_expert_5,12,control,simple,Parkinson's Disease,Parkinson's Disease,Parkinson's Disease,True,True,0.7587480484369011,medium,False,,standard,7.382627029626153,True,0.8277271189789546,21.522576543843293,0.44198598629301245
control_expert_5,37,control,complex,Heart Failure,Heart Failure,Heart Failure,True,True,0.5785267590708358,high,False,,standard,7.732337253323987,True,0.8277271189789546,38.68333566616533,1.1092234980163658
control_expert_5,21,control,medium,Diabetes Type 2,Diabetes Type 2,Diabetes Type 2,True,True,0.705751560837593,medium,False,,standard,7.396127863782672,True,0.8277271189789546,37.76876365074501,1.5489168512400817
control_expert_5,45,control,complex,Parkinson's Disease,Parkinson's Disease,Parkinson's Disease,True,True,0.6767487193887196,medium,False,,standard,7.565405216438794,True,0.8277271189789546,52.497563250502466,0.9064213501987044
control_expert_5,41,control,complex,Heart Failure,Heart Failure,Heart Failure,True,True,0.7647179136683393,medium,False,,standard,7.2138912898544,True,0.8277271189789546,36.98726543221672,0.5644645159883921
control_expert_5,50,control,complex,Diabetes Type 2,Diabetes Type 2,Diabetes Type 2,True,True,0.6470948189485202,high,False,,standard,7.5636683647361025,True,0.8277271189789546,43.83262006229148,1.6758912070871788
control_expert_5,22,control,medium,Asthma,Asthma,Asthma,True,True,0.6826402468751741,medium,False,,standard,2.287098808013453,False,0.8277271189789546,30.958880163219206,1.428755619568639
control_expert_5,30,control,medium,Chronic Kidney Disease,Chronic Kidney Disease,Chronic Kidney Disease,True,True,0.7347359110184635,medium,False,,standard,2.734890709281621,False,0.8277271189789546,33.43297926206888,2.038793905419739
control_expert_5,2,control,simple,Pneumonia,Pneumonia,Pneumonia,True,True,0.7889847192649749,medium,False,,standard,7.954990782784904,True,0.8277271189789546,20.937259786595767,1.359476267163943
control_expert_5,42,control,complex,Heart Failure,Heart Failure,Heart Failure,True,True,0.7933750364393335,medium,False,,standard,7.733561026033128,True,0.8277271189789546,39.58341671730537,0.07924108429630516
control_expert_5,24,control,medium,Osteoporosis,Osteoporosis,Osteoporosis,True,True,0.7880252329764417,medium,False,,standard,7.550725137011576,True,0.8277271189789546,31.003708833894947,0.48000605232045723
control_expert_5,36,control,complex,Diabetes Type 2,Chronic Kidney Disease,Chronic Kidney Disease,False,False,0.67401852382141,medium,False,,standard,7.096816246173631,True,0.8277271189789546,37.236361749122274,1.2546699384104611
control_expert_5,35,control,medium,Parkinson's Disease,Parkinson's Disease,Parkinson's Disease,True,True,0.71548983681161,medium,False,,standard,7.3027692765560985,True,0.8277271189789546,23.813361923019006,1.2207499725967415
control_expert_5,55,control,complex,Chronic Kidney Disease,Heart Failure,Heart Failure,False,False,0.7294998154712024,medium,False,,standard,2.2217321344198697,False,0.8277271189789546,36.80784222511164,2.0091948486214606
control_expert_5,13,control,simple,Asthma,Asthma,Chronic Obstructive Pulmonary Disease,True,False,0.6309668585917867,high,False,,standard,1.068925855706716,False,0.8277271189789546,16.095357513229963,1.0389884784822627
control_expert_5,59,control,complex,Osteoporosis,Osteoporosis,Osteoporosis,True,True,0.823840600372204,low,False,,standard,1.2032922611822308,False,0.8277271189789546,31.138891443142573,0.17251845542778887
control_expert_5,58,control,complex,Heart Failure,Pneumonia,Pneumonia,False,False,0.5343711471338529,high,False,,standard,7.80846890355509,True,0.8277271189789546,32.720830364449704,1.134237099880631
control_expert_5,61,control,complex,Rheumatoid Arthritis,Rheumatoid Arthritis,Rheumatoid Arthritis,True,True,0.6974675905098462,medium,False,,standard,7.914445408043129,True,0.8277271189789546,32.37427301483009,0.5785623687723425
control_expert_5,16,control,medium,Asthma,Asthma,Asthma,True,True,0.5926356435209486,high,False,,standard,7.952225909318851,True,0.8277271189789546,27.62407731866336,0.6622143889839776
control_expert_5,47,control,complex,Rheumatoid Arthritis,Rheumatoid Arthritis,Rheumatoid Arthritis,True,True,0.6890656590225844,medium,False,,standard,7.22168637699455,True,0.8277271189789546,28.136692184666767,0.3774828509081476
control_expert_5,52,control,complex,Asthma,Asthma,Asthma,True,True,0.6886883559402722,medium,False,,standard,7.69522318575603,True,0.8277271189789546,32.93769281647654,0.7749091415698623
control_expert_5,63,control,complex,Osteoporosis,Osteoporosis,Osteoporosis,True,True,0.8150735980811367,low,False,,standard,7.896400821977755,True,0.8277271189789546,23.582567273250316,0.16843020371359507
control_expert_5,31,control,medium,Rheumatoid Arthritis,Rheumatoid Arthritis,Rheumatoid Arthritis,True,True,0.6724725043397597,medium,False,,standard,7.7124327903780605,True,0.8277271189789546,25.214529880536574,0.8477850450159095
control_expert_5,9,control,simple,Osteoporosis,Osteoporosis,Osteoporosis,True,True,0.6902731731134173,medium,False,,standard,7.584214193853793,True,0.8277271189789546,18.645905149921443,1.6191593132897169
control_expert_5,51,control,complex,Diabetes Type 2,Chronic Kidney Disease,Diabetes Type 2,False,True,0.5,high,False,,standard,7.3991084627440955,True,0.8277271189789546,36.27840002789499,0.9589980048493885
control_expert_5,5,control,simple,Parkinson's Disease,Parkinson's Disease,Parkinson's Disease,True,True,0.7216582421519432,medium,False,,standard,7.595368181661573,True,0.8277271189789546,14.198695403546514,0.8751912804745665
control_expert_5,25,control,medium,Asthma,Asthma,Asthma,True,True,0.6180699441163418,high,False,,standard,7.968545532984911,True,0.8277271189789546,22.77290877351073,1.8394882354290605
control_expert_5,65,control,complex,Chronic Kidney Disease,Chronic Kidney Disease,Chronic Kidney Disease,True,True,0.7473624265192441,medium,False,,standard,7.175258539383536,True,0.8277271189789546,31.595635774228167,2.1589493395269157
control_expert_5,10,control,simple,Chronic Obstructive Pulmonary Disease,Chronic Obstructive Pulmonary Disease,Chronic Obstructive Pulmonary Disease,True,True,0.5630758352546433,high,False,,standard,7.368376527506959,True,0.8277271189789546,13.012674502710677,1.0423926211948047
control_expert_5,48,control,complex,Heart Failure,Pneumonia,Pneumonia,False,False,0.6322762653853842,high,False,,standard,7.470395026856194,True,0.8277271189789546,32.02225836955945,0.7477858284141614
control_expert_5,1,control,simple,Heart Failure,Heart Failure,Heart Failure,True,True,0.714380639145292,medium,False,,standard,7.418419959678733,True,0.8277271189789546,15.031077724773809,1.5567878562109694
control_expert_5,60,control,complex,Chronic Kidney Disease,Chronic Kidney Disease,Chronic Kidney Disease,True,True,0.8077567860195587,low,False,,standard,7.478213332701351,True,0.8277271189789546,25.524058132841592,1.0236942327111944
control_expert_5,26,control,medium,Asthma,Asthma,Asthma,True,True,0.6126935971045354,high,False,,standard,7.861871650878534,True,0.8277271189789546,24.3320164241895,0.8511984847879421
control_expert_5,15,control,simple,Osteoporosis,Rheumatoid Arthritis,Rheumatoid Arthritis,False,False,0.543092720652834,high,False,,standard,3.416355886544459,False,0.8277271189789546,12.791546399616703,1.928717325408179
control_expert_5,3,control,simple,Parkinson's Disease,Parkinson's Disease,Parkinson's Disease,True,True,0.6180975778232665,high,False,,standard,7.257786735400584,True,0.8277271189789546,11.116185773200751,0.5393784654239793
control_expert_5,64,control,complex,Diabetes Type 2,Diabetes Type 2,Chronic Kidney Disease,True,False,0.735724065154995,medium,False,,standard,1.825954483367735,False,0.8277271189789546,20.53132323058955,0.5057619333313244
control_expert_5,34,control,medium,Pneumonia,Pneumonia,Pneumonia,True,True,0.7004239164949799,medium,False,,standard,1.264658774604531,False,0.8277271189789546,18.432402077428247,1.1525246646823273
control_expert_5,53,control,complex,Asthma,Pneumonia,Pneumonia,False,False,0.6801849816467935,medium,False,,standard,7.672830324834898,True,0.8277271189789546,22.658239480387984,1.2901574832890377
control_expert_5,38,control,complex,Diabetes Type 2,Diabetes Type 2,Diabetes Type 2,True,True,0.7885145408995246,medium,False,,standard,7.577353287181902,True,0.8277271189789546,21.117033684892025,0.8834651616061391
control_expert_5,19,control,medium,Rheumatoid Arthritis,Rheumatoid Arthritis,Rheumatoid Arthritis,True,True,0.5569323974503637,high,False,,standard,2.5352246201032105,False,0.8277271189789546,20.535832047032155,0.8212099939709259
control_expert_5,46,control,complex,Chronic Obstructive Pulmonary Disease,Asthma,Asthma,False,False,0.6805359863144572,medium,False,,standard,7.384599240724601,True,0.8277271189789546,16.997603614710897,1.2984848991458715
control_expert_5,54,control,complex,Heart Failure,Heart Failure,Heart Failure,True,True,0.6219234578398268,high,False,,standard,2.2178147482790274,False,0.8277271189789546,23.875408432073826,2.1873320600664528
control_expert_5,23,control,medium,Parkinson's Disease,Parkinson's Disease,Parkinson's Disease,True,True,0.7773136189399679,medium,False,,standard,7.109649647769084,True,0.8277271189789546,13.536837785163883,0.33297202367261214
control_expert_5,8,control,simple,Heart Failure,Heart Failure,Heart Failure,True,True,0.6910771688573891,medium,False,,standard,7.924410794246853,True,0.8277271189789546,10.995987959369744,1.756949859490773
control_expert_5,33,control,medium,Asthma,Asthma,Asthma,True,True,0.7976407685552626,medium,False,,standard,7.519688821093819,True,0.8277271189789546,15.543860957519824,0.42188486805425307
control_expert_5,14,control,simple,Asthma,Asthma,Asthma,True,True,0.5874806379511133,high,False,,standard,7.119363356697415,True,0.8277271189789546,12.060540045120291,1.1797537938204525
control_expert_5,57,control,complex,Multiple Sclerosis,Parkinson's Disease,Parkinson's Disease,False,False,0.5,high,False,,standard,7.110265884338176,True,0.8277271189789546,21.828486101707828,1.5035752904753124
control_expert_5,27,control,medium,Pneumonia,Pneumonia,Heart Failure,True,False,0.8067755413339242,low,False,,standard,7.175756774293402,True,0.8277271189789546,12.859718076244912,1.547413396933544
control_expert_5,56,control,complex,Chronic Kidney Disease,Diabetes Type 2,Heart Failure,False,False,0.5,high,False,,standard,1.6874781636492089,False,0.8277271189789546,20.31188538011085,2.0986199107380688
control_expert_5,39,control,complex,Heart Failure,Heart Failure,Heart Failure,True,True,0.7011121181049066,medium,False,,standard,7.509553515800906,True,0.8277271189789546,19.525637333385596,1.6923511260227042
control_expert_5,32,control,medium,Heart Failure,Heart Failure,Heart Failure,True,True,0.5911901652978075,high,False,,standard,7.793587318490658,True,0.8277271189789546,16.1706023748158,1.6597916216928634
control_expert_5,28,control,medium,Multiple Sclerosis,Multiple Sclerosis,Multiple Sclerosis,True,True,0.760644764298113,medium,False,,standard,2.8737076337522796,False,0.8277271189789546,13.256607875290893,1.26255093728333
control_expert_5,43,control,complex,Chronic Kidney Disease,Diabetes Type 2,Heart Failure,False,False,0.5,high,False,,standard,7.038039776097251,True,0.8277271189789546,15.805745923438177,1.8704657358755257
control_expert_5,29,control,medium,Heart Failure,Heart Failure,Heart Failure,True,True,0.7005971261675032,medium,False,,standard,7.366062534422859,True,0.8277271189789546,12.288662709814428,1.5703879450115703
control_expert_5,18,control,medium,Chronic Obstructive Pulmonary Disease,Chronic Obstructive Pulmonary Disease,Chronic Obstructive Pulmonary Disease,True,True,0.8031503840503292,low,False,,standard,2.430990512555202,False,0.8277271189789546,12.162138599280604,1.3693761417202321
control_expert_5,6,control,simple,Heart Failure,Heart Failure,Heart Failure,True,True,0.7286239442614018,medium,False,,standard,7.816577430750287,True,0.8277271189789546,8.812829797566845,1.0173183219771227
control_expert_5,44,control,complex,Osteoporosis,Osteoporosis,Osteoporosis,True,True,0.5548917663378861,high,False,,standard,7.907866127512927,True,0.8277271189789546,16.70780544633956,1.2185043659974357
control_expert_5,4,control,simple,Parkinson's Disease,Parkinson's Disease,Parkinson's Disease,True,True,0.8401819387784155,low,False,,standard,1.173851467902487,False,0.8277271189789546,6.224678788531511,0.09126307438001979
control_expert_5,40,control,complex,Heart Failure,Pneumonia,Pneumonia,False,False,0.5,high,False,,standard,7.749254179690342,True,0.8277271189789546,12.33548675499606,0.7705895347170673
control_expert_5,49,control,complex,Diabetes Type 2,Diabetes Type 2,Diabetes Type 2,True,True,0.6516086243430403,medium,False,,standard,7.640135349136818,True,0.8277271189789546,14.933875951125845,0.6947937916852074
control_expert_5,11,control,simple,Parkinson's Disease,Parkinson's Disease,Parkinson's Disease,True,True,0.6363650693777452,high,False,,standard,7.113547461941144,True,0.8277271189789546,6.416914412310043,0.5844144058228742
control_expert_5,20,control,medium,Diabetes Type 2,Diabetes Type 2,Diabetes Type 2,True,True,0.6187307855291936,high,False,,standard,1.3701596934877074,False,0.8277271189789546,11.727749972433207,1.4964153816483523
control_expert_5,7,control,simple,Heart Failure,Heart Failure,Heart Failure,True,True,0.776684867545934,medium,False,,standard,2.464713436168215,False,0.8277271189789546,7.977305394706094,1.1444155312362396
control_expert_6,62,control,complex,Parkinson's Disease,Parkinson's Disease,Parkinson's Disease,True,True,0.6902606889876057,medium,False,,standard,7.088109251412705,False,0.815227004055823,75.33340759948936,1.674901203721626
control_expert_6,17,control,medium,Asthma,Asthma,Asthma,True,True,0.7690083100099013,medium,False,,standard,3.4519858328664164,False,0.815227004055823,36.17432590760982,0.48739292976616544
